0.22458342287564254,0.5729576707212249,0.3768629485994532,-2.6773398290037984,-1.5225477007107777,-0.42104975248014
0.2287398741338354,0.5799849032005422,0.39524720029004745,-1.741959861143667,-1.0029027634103662,-1.4010218691667853
0.22107443690648704,0.5545510218970424,0.3328194523311905,1.8238942779104863,-0.9989670791598686,1.3922188008613037
0.2172267169234692,0.5780400327158445,0.4635237055366484,-3.060339231707477,-1.0624694170320172,-0.06472107870627188
0.3460080451540848,0.6199814196707396,0.3480941833930235,0.14575136177784212,-1.1637313208706603,2.9673108446163985
0.3035649626484557,0.6448556589890049,0.4454320500286667,-2.1162688289490803,-0.9808090842612169,-1.2388646270346275
0.25335993768515824,0.5954532518173354,0.43527815662767266,2.5938025716713486,-0.8725338622675847,0.6967107250103983
0.30428079553393983,0.5898773755820677,0.3090928089565931,1.2151692096427213,-0.8478128602389581,1.686815330665763
0.2837454703838784,0.5487865445628817,0.39261447547484113,-1.497952531390056,-0.9630034592704806,-1.3985732255748236
0.17648238715448197,0.49471301717832156,0.4726179946649574,-3.014624298164065,-0.9027126387448288,0.34607442356569773
